"N", "real", "user", "sys"
68000,0.9443999999999901,0.837199999999995,0.08799999999999972
68000,0.8991999999999885,0.8030999999999924,0.07929999999999975
68000,0.9037999999999864,0.8095999999999939,0.08429999999999967
68000,0.9460999999999923,0.8416999999999963,0.08199999999999974
68000,0.8939999999999877,0.8015999999999945,0.0809999999999997
69000,0.9421999999999875,0.8389999999999933,0.08839999999999969
69000,0.9400999999999887,0.8367999999999938,0.08719999999999968
69000,0.959599999999989,0.8569999999999939,0.08379999999999972
69000,0.928799999999989,0.833199999999993,0.08479999999999972
69000,0.9215999999999898,0.8337999999999939,0.07359999999999975
70000,0.932299999999988,0.8361999999999926,0.0818999999999997
70000,0.9296999999999888,0.8419999999999936,0.07939999999999975
70000,0.9446999999999904,0.8461999999999946,0.08379999999999974
70000,0.9699999999999925,0.8770999999999957,0.08469999999999969
70000,0.9611999999999914,0.8722999999999939,0.07459999999999971
71000,0.9714999999999907,0.8806999999999956,0.08559999999999972
71000,0.936599999999985,0.8512999999999905,0.07929999999999973
71000,0.958999999999992,0.8606999999999969,0.09439999999999966
71000,0.9630999999999937,0.8733999999999973,0.08439999999999974
71000,0.9357999999999889,0.852099999999994,0.08009999999999977
72000,0.9425999999999891,0.8492999999999938,0.08959999999999967
72000,0.9695999999999928,0.8642999999999956,0.09279999999999972
72000,0.9726999999999911,0.8736999999999945,0.0907999999999997
72000,0.9762999999999905,0.8827999999999956,0.08909999999999972
72000,0.9467999999999875,0.8563999999999926,0.08379999999999972
73000,0.9391999999999873,0.8524999999999934,0.0849999999999997
73000,0.9497999999999888,0.8646999999999938,0.08359999999999974
73000,0.9418999999999895,0.8508999999999938,0.0852999999999997
73000,0.9987999999999878,0.908299999999993,0.08229999999999968
73000,0.9819999999999939,0.8854999999999975,0.09329999999999973
74000,0.9671999999999957,0.8690999999999975,0.09169999999999977
74000,0.9679999999999943,0.8687999999999974,0.09249999999999972
74000,0.9927999999999959,0.9003999999999991,0.09229999999999972
74000,0.9997999999999936,0.9021999999999967,0.09259999999999977
74000,0.9865999999999906,0.8855999999999954,0.09919999999999968
75000,0.9783999999999917,0.8837999999999958,0.0870999999999997
75000,0.9999999999999939,0.9062999999999956,0.08979999999999969
75000,0.9625999999999896,0.8795999999999934,0.08039999999999974
75000,0.9666999999999891,0.8750999999999945,0.08999999999999975
75000,1.022299999999993,0.9246999999999962,0.09639999999999974
76000,1.0168999999999933,0.9156999999999946,0.09009999999999971
76000,1.0205999999999915,0.9172999999999942,0.09189999999999969
76000,0.9964999999999963,0.8928999999999971,0.09189999999999966
76000,1.0084999999999922,0.9116999999999955,0.08469999999999969
76000,0.979099999999992,0.8781999999999955,0.08919999999999968
77000,1.0569000000000002,0.9548999999999991,0.08629999999999972
